original	translation	mean	scores	z_scores	z_mean	source_lang	target_lang
Learned counsel referred to the report of the District Town Planner to show that the scheme framed by the Trust was deficient in several aspects and argued that such a defective scheme cannot be effectively implemented and the plots of the appellants cannot be acquired to give benefit to private developers, who are likely to grab the acquired land by the methodology of allotment through lottery or by auction.	વિદ્વત વકીલે જિલ્લા ટાઉન પ્લાનરના અહેવાલના સંદર્ભમાં ઉલ્લેખ કર્યો હતો કે ટ્રસ્ટ દ્વારા તૈયાર કરવામાં આવેલી યોજનામાં અનેક પાસાઓની ખામી છે અને એવી દલીલ કરી હતી કે આવી ખામી ધરાવતી યોજનાનો અસરકારક રીતે અમલ કરી શકાતો નથી અને ખાનગી ડેવલપર્સને લાભ આપવા માટે અપીલકર્તાઓના પ્લોટ મેળવી શકાશે નહીં, જેઓ લોટરી અથવા હરાજી દ્વારા ફાળવણીની પદ્ધતિ દ્વારા સંપાદિત જમીન કબજે કરી શકે છે.	86.66666666666667	[70, 90, 100]	[-0.6564203729861059, 0.3390614884388078, 0.6070119356946091]	0.0965510170491036	en	gujarati
Core Banking Solutions (CBS) for Cooperatives	સહકારી સંસ્થાઓ માટે કોર બેંકિંગ સોલ્યુશન્સ (સીબીએસ)	100.0	[100, 100, 100]	[1.2016985268306446, 0.8935456991742678, 0.6384631443090745]	0.9112357901046624	en	gujarati
He should at least possess a degree in electrical engineering.	ઓછામાં ઓછું ઈલેક્ટ્રિકલ એન્જિનિયરિંગની ડિગ્રી હોવી જોઈએ.	75.0	[70, 75, 80]	[-0.6909388001810802, -0.37894888808615296, -0.3155348300040734]	-0.4618075060904356	en	gujarati
It is not couched in the negative.	તે નેગેટીવ નથી.	60.0	[60, 60, 60]	[-1.3218179091849884, -1.1424456404424055, -1.2695328043172212]	-1.2445987846482052	en	gujarati
Returns were filed by those parties.	તે પક્ષોએ રીટર્ન ભર્યા હતા.	100.0	[100, 100, 100]	[1.2010727322675232, 0.8564305171192773, 0.6070119356946091]	0.8881717283604699	en	gujarati
In support of the appeal, learned Counsel for the appellant made the following submissions.	અપીલના સમર્થનમાં, અપીલકર્તા માટે વિદ્વત વકીલે નીચેની રજૂઆતો કરી.	100.0	[100, 100, 100]	[1.2010727322675232, 0.8564305171192773, 0.6070119356946091]	0.8881717283604699	en	gujarati
Option of TOD facility upto Rs. 2, 500	રૂ. 2,500 સુધીની ટીઓડી સુવિધાનો વિકલ્પ	100.0	[100, 100, 100]	[1.2010727322675232, 0.8564305171192773, 0.6070119356946091]	0.8881717283604699	en	gujarati
It was reiterated that transit passes to such mines should not be issued by the State Government so as to stop any additional outgo.	એવો પુનરોચ્ચાર કરવામાં આવ્યો હતો કે, રાજ્ય સરકાર દ્વારા આ પ્રકારની ખાણોને ટ્રાન્ઝિટ પાસ ઇશ્યૂ કરવા જોઇએ નહીં જેથી કોઇપણ વધારાના ખર્ચને રોકી શકાય.	96.66666666666669	[90, 100, 100]	[0.5819083638496467, 0.8564305171192773, 0.6070119356946091]	0.6817836055545111	en	gujarati
It is now well settled that the general principle of res judicata applies to an industrial adjudication.	હવે એ સારી રીતે નક્કી થઈ ગયું છે કે રેસ જ્યુડિકેટાનો સામાન્ય સિદ્ધાંત ઔદ્યોગિક ન્યાયનિર્ણયને લાગુ પડે છે.	96.66666666666669	[90, 100, 100]	[0.5708194178267363, 0.8935456991742678, 0.6384631443090745]	0.7009427537700262	en	gujarati
PRESIDENT OF INDIA ADDRESSES STUDENTS AND FACULTY OF INSTITUTES OF HIGHER LEARNING THROUGH VIDEO CONFERENCING, Rashtrapati Bhavan : 10.08.2015	ભારતના રાષ્ટ્રપતિએ વીડિયો કોન્ફરન્સના માધ્યમથી ઉચ્ચ શિક્ષણ સંસ્થાઓના વિદ્યાર્થીઓ અને એકમોને સંબોધન કર્યું, રાષ્ટ્રપતિ ભવન: 10.08.2015	98.33333333333331	[95, 100, 100]	[0.891490548058585, 0.8564305171192773, 0.6070119356946091]	0.7849776669574905	en	gujarati
He expressed the hope that his visit will further deepen and add substance to the strategic partnership.	તેમણે આશા વ્યક્ત કરી હતી કે, તેમની મુલાકાત બંને દેશો વચ્ચેની વ્યૂહાત્મક ભાગીદારીને વધારે ગાઢ બનાવશે.	90.0	[70, 100, 100]	[-0.6564203729861059, 0.8564305171192773, 0.6070119356946091]	0.2690073599425935	en	gujarati
This is a wrong assumption....	આ ખોટી ધારણા છે.	96.66666666666669	[90, 100, 100]	[0.5819083638496467, 0.8564305171192773, 0.6070119356946091]	0.6817836055545111	en	gujarati
The landlord was thus not at liberty to claim rent with enhancement @ 10% per annum.	આમ મકાનમાલિક દર વર્ષે 10 ટકાના ભાડામાં વધારો કરીને ભાડાનો દાવો કરવા માટે સ્વતંત્ર નહોતો.	96.66666666666669	[90, 100, 100]	[0.5819083638496467, 0.8564305171192773, 0.6070119356946091]	0.6817836055545111	en	gujarati
R.F. Nariman, J. Leave granted in S.L.P. (Civil)	એફ. નરીમન, જે. રજા એસ. એલ. પી.	35.0	[40, 35, 30]	[-2.513913478239735, -2.5064681693037745, -2.760122818257489]	-2.593501488600333	en	gujarati
It has not been amended.	તેમાં કોઈ સુધારો કરવામાં આવ્યો નથી.	100.0	[100, 100, 100]	[1.2010727322675232, 0.8564305171192773, 0.6070119356946091]	0.8881717283604699	en	gujarati
As already observed, the contractual agreement as well as the tender conditions which contain the arbitration clause have not been produced by the Investigating Oficer before the Special Court along with the final report.	અગાઉ જણાવ્યા અનુસાર કરારની સમજૂતી તેમજ લવાદની જોગવાઈ ધરાવતી ટેન્ડરની શરતોને તપાસકર્તા અધિકારી દ્વારા અંતિમ અહેવાલ સાથે વિશેષ અદાલત સમક્ષ રજૂ કરવામાં આવી નથી.	71.66666666666667	[100, 65, 50]	[1.2010727322675232, -0.9543610832623659, -1.7980843171283178]	-0.5171242227077202	en	gujarati
At this stage, we think it apposite to advert to another aspect which is some times highlighted.	આ તબક્કે, આપણે એવું માનીએ છીએ કે એક અન્ય પાસાની જાહેરાત કરવી યોગ્ય છે, જેને ક્યારેક રેખાંકિત કરવામાં આવે છે.	88.33333333333333	[70, 95, 100]	[-0.6564203729861059, 0.5977460027790426, 0.6070119356946091]	0.1827791884958486	en	gujarati
All the members of the assembly were armed with weapons	વિધાનસભાના તમામ સભ્યો હથિયારોથી સજ્જ હતા	100.0	[100, 100, 100]	[1.2016985268306446, 0.8935456991742678, 0.6384631443090745]	0.9112357901046624	en	gujarati
In support of the submission that Respondent No.2 had acquired those shares from his own funds, reliance was placed upon a typewritten extract showing debit entries of Rs.1250/-, Rs.1250/- and Rs.500/- dated 04.05.1993, 08.06.1994 and 15.10.1994 which extract was however without any details.	પ્રતિવાદી નં. 2 એ પોતાના ભંડોળમાંથી તે શેર મેળવ્યા હોવાની રજૂઆતને ટેકો આપવા માટે, 1250/- રૂપિયા, 1250/- રૂપિયા અને 500/- રૂપિયાની ડેબિટ એન્ટ્રીઓ દર્શાવતા ટાઈપ કરેલા અર્ક પર ભરોસો મૂકવામાં આવ્યો હતો, જે કોઈ વિગતો વિના હતું.	51.66666666666666	[50, 55, 50]	[-1.8947491098218585, -1.4717301119428354, -1.7980843171283178]	-1.7215211796310037	en	gujarati
This obviously goes to show that denial of arrears from the date of engagement was not the subject matter of adjudication prior to this litigation.	આ દેખીતી રીતે બતાવે છે કે આ મુકદમામાં જોડાઈ તે તારીખથી બાકી નીકળતી રકમ નામંજૂર કરવી એ આ મુકદમામાં અગાઉ ચુકાદાની વિષય વસ્તુ નહોતી.	96.66666666666669	[90, 100, 100]	[0.5708194178267363, 0.8935456991742678, 0.6384631443090745]	0.7009427537700262	en	gujarati
The Rules lay down the manner in which claims can be made.	આ નિયમોમાં દાવો કરવાની રીત નક્કી કરવામાં આવી છે.	100.0	[100, 100, 100]	[1.2010727322675232, 0.8564305171192773, 0.6070119356946091]	0.8881717283604699	en	gujarati
All these materials were sent for examination.	આ તમામ સામગ્રીને તપાસ માટે મોકલી આપવામાં આવી છે.	100.0	[100, 100, 100]	[1.2010727322675232, 0.8564305171192773, 0.6070119356946091]	0.8881717283604699	en	gujarati
The deceased went to live in the house of her parents because of the ill-treatment meted out to her by the appellant.	અપીલકર્તાએ તેની સાથે ખરાબ વર્તન કર્યું હોવાથી મૃતક તેના માતાપિતાનાં ઘરે રહેવા ગયો હતો.	90.0	[70, 100, 100]	[-0.6564203729861059, 0.8564305171192773, 0.6070119356946091]	0.2690073599425935	en	gujarati
Section 391(a) defines ‘litigation’ as civil litigation commenced in a State or federal Court.	કલમ 391 (એ) માં 'મુકદમેબાજી' ની વ્યાખ્યા રાજ્ય અથવા સંઘીય અદાલતમાં શરૂ થયેલા દીવાની મુકદમેબાજી તરીકે કરવામાં આવી છે.	81.66666666666667	[100, 75, 70]	[1.2010727322675232, -0.43699205458189644, -0.8360458159991471]	-0.02398837943784	en	gujarati
Concentrating collectors are likely to be more useful for higher temperature applications such as power generation and industrial use.	વીજળી ઉત્પાદન અને ઔદ્યોગિક ઉપયોગ જેવી ઉચ્ચ તાપમાનની એપ્લિકેશન્સ માટે એકાગ્રતા ધરાવતા કલેક્ટરો વધુ ઉપયોગી નીવડે તેવી શક્યતા છે.	78.33333333333333	[70, 75, 90]	[-0.6564203729861059, -0.43699205458189644, 0.12599268513002365]	-0.3224732474793262	en	gujarati
According to PW-19, on 24.9.2009, at 8.30 p.m., accused Nos.2 and 3 came to their house and informed him that deceased Sahitya was sleeping and she was not waking up.	પી. ડબલ્યુ.-1 અનુસાર 24.9.2009ના રોજ રાત્રે 8.30 વાગ્યે આરોપી નં. 2 અને 3 તેમના ઘરે આવ્યા અને તેમને જણાવ્યું કે મૃતક સાહિત્ય સુઈ રહ્યું છે અને તેણી જાગી રહી નથી.	78.33333333333333	[70, 75, 90]	[-0.6909388001810802, -0.37894888808615296, 0.1614641571525005]	-0.3028078437049109	en	gujarati
Under the Act, the farmers’ rights are: -	આ કાયદા હેઠળ ખેડૂતોના અધિકારો નીચે મુજબ છેઃ -	98.33333333333331	[95, 100, 100]	[0.891490548058585, 0.8564305171192773, 0.6070119356946091]	0.7849776669574905	en	gujarati
It states that certain files/ records relating to the enquiry are yet to be received, and some witnesses are yet to be examined.	તેમાં જણાવવામાં આવ્યું છે કે તપાસ સાથે સંબંધિત કેટલીક ફાઈલો/રેકોર્ડ હજુ પ્રાપ્ત થયા નથી અને કેટલાંક સાક્ષીઓની તપાસ હજુ બાકી છે.	100.0	[100, 100, 100]	[1.2010727322675232, 0.8564305171192773, 0.6070119356946091]	0.8881717283604699	en	gujarati
He had a fracture of spine with paraphegia.	તેમને પેરાફેજિયાની સાથે કરોડરજ્જુમાં ફ્રેક્ચર થયું હતું.	85.0	[100, 75, 80]	[1.2010727322675232, -0.43699205458189644, -0.35502656543456174]	0.136351370750355	en	gujarati
We are of the considered view that since there is no misrepresentation on the part of the opposite party no.1 and he has already retired from service, hence the judgment rendered in the case of State of Punjab and others etc.	અમારું માનવું છે કે, વિરોધી પક્ષ નં. 1 તરફથી કોઈ ખોટી રજૂઆત કરવામાં આવી નથી અને તેઓ પહેલેથી જ સેવામાંથી નિવૃત્ત થઈ ગયા છે, તેથી પંજાબ રાજ્ય અને અન્યના કેસમાં ચુકાદો આપવામાં આવ્યો છે.	100.0	[100, 100, 100]	[1.2010727322675232, 0.8564305171192773, 0.6070119356946091]	0.8881717283604699	en	gujarati
Therefore, the finding of the High Court in its judgment, on the contentious issue regarding the competency of the first respondent by placing reliance upon first proviso to Rule 16 of the Rules is correct in law.	આથી, નિયમોના નિયમ 16ના પ્રથમ પરંતુક પર ભરોસો મૂકીને પ્રથમ પ્રતિવાદીની સક્ષમતા સંબંધિત વિવાદાસ્પદ મુદ્દા પર હાઇકોર્ટના નિર્ણયનો નિષ્કર્ષ કાયદાકીય રીતે યોગ્ય છે.	73.33333333333333	[100, 60, 60]	[1.2010727322675232, -1.2130455976026007, -1.3170650665637325]	-0.44301264396627	en	gujarati
The printing device is a customized Dot Matrix Printer.	પ્રિન્ટિંગ ઉપકરણ કસ્ટમાઇઝ્ડ ડોટ મેટ્રિક્સ પ્રિન્ટર છે.	85.0	[90, 75, 90]	[0.5819083638496467, -0.43699205458189644, 0.12599268513002365]	0.0903029981325913	en	gujarati
However, the ground of sickness did not appeal to the trial Court.	જોકે, બિમારીનો આધાર ટ્રાયલ કોર્ટ સુધી પહોંચ્યો ન હતો.	86.66666666666667	[60, 100, 100]	[-1.2755847414039823, 0.8564305171192773, 0.6070119356946091]	0.0626192371366347	en	gujarati
In view of the allegations of match fixing and non-reporting of the offences, he is banned from playing or representing for life.	મેચ ફિક્સિંગ અને ગુનાઓની રિપોર્ટિંગ ન કરવાના આરોપોને ધ્યાનમાં રાખીને તેના પર આજીવન રમવા અથવા પ્રતિનિધિત્વ કરવા પર પ્રતિબંધ મૂકવામાં આવ્યો છે.	90.0	[95, 85, 90]	[0.891490548058585, 0.08037697409857304, 0.12599268513002365]	0.3659534024290605	en	gujarati
In the present case the grinding stone was found in tall grass.	હાલના કિસ્સામાં પીસવાનો પથ્થર ઊંચા ઘાસમાં મળી આવ્યો હતો.	100.0	[100, 100, 100]	[1.2010727322675232, 0.8564305171192773, 0.6070119356946091]	0.8881717283604699	en	gujarati
It is in evidence against you that you were having bank account No.5715 with PNB, R.K. Puram, New Delhi during the relevant time.	તમારી સામે પુરાવા છે કે સંબંધિત સમય દરમિયાન તમારી પાસે પીએનબી, આર. કે. પુરમ, નવી દિલ્હીમાં બેંક એકાઉન્ટ નંબર 5715 હતું.	78.33333333333333	[90, 75, 70]	[0.5819083638496467, -0.43699205458189644, -0.8360458159991471]	-0.2303765022437989	en	gujarati
To recognise the value of privacy as a constitutional entitlement and interest is not to fashion a new fundamental right by a process of amendment through judicial fiat.	ગોપનીયતાના મૂલ્યને બંધારણીય હકદારીના રૂપમાં ઓળખવું અને તેમાં રસ દાખવવો એ ન્યાયિક પ્રક્રિયા દ્વારા સુધારાની પ્રક્રિયા દ્વારા એક નવા મૂળભૂત અધિકારની રચના નથી.	100.0	[100, 100, 100]	[1.2010727322675232, 0.8564305171192773, 0.6070119356946091]	0.8881717283604699	en	gujarati
SPEECH BY THE PRESIDENT OF INDIA, SHRI PRANAB MUKHERJEE AT THE PLENARY SESSION OF THE JOINT SEMINAR ON BUSINESS, SCIENCE AND TECHNOLOGY HELD AT CONFEDERATION OF NORWEGIAN ENTERPRISE (NHO)	નોર્વેજિયન એન્ટરપ્રાઇઝ (NHO) સંમેલનમાં વ્યાપાર, વિજ્ઞાન અને ટેકનોલોજી પર આયોજિત સંયુક્ત સેમિનારના સમાપન સત્ર દરમિયાન ભારતના રાષ્ટ્રપતિ શ્રી પ્રણવ મુખર્જીનું સંબોધન	85.0	[90, 85, 80]	[0.5819083638496467, 0.08037697409857304, -0.35502656543456174]	0.102419590837886	en	gujarati
Both these submissions cannot be accepted.	આ બંને નિવેદનો સ્વીકારી શકાશે નહીં.	100.0	[100, 100, 100]	[1.1950006304212712, 0.8428845590846488, 0.5954918714784742]	0.8777923536614648	en	gujarati
First let us reproduce the relevant provisions of the Act for the ready reference.	સૌ પ્રથમ આપણે તૈયાર સંદર્ભ માટે કાયદાની સંબંધિત જોગવાઈઓનું પુનરાવર્તન કરીએ.	100.0	[100, 100, 100]	[1.2016985268306446, 0.8935456991742678, 0.6384631443090745]	0.9112357901046624	en	gujarati
These 13 foreign companies desired to invest in the shares of Escorts Ltd, taking advantage of the Scheme.	આ 13 વિદેશી કંપનીઓ આ યોજનાનો લાભ લઈને એસ્કોર્ટ્સ લિમિટેડના શેર્સમાં રોકાણ કરવા ઈચ્છતી હતી.	98.33333333333331	[95, 100, 100]	[0.891490548058585, 0.8564305171192773, 0.6070119356946091]	0.7849776669574905	en	gujarati
There are only 2 Pre-operative beds.	માત્ર 2 પ્રી-ઓપરેટિવ બેડ છે.	100.0	[100, 100, 100]	[1.2010727322675232, 0.8564305171192773, 0.6070119356946091]	0.8881717283604699	en	gujarati
However, before the Bill could be considered and passed by the Rajya Sabha, the 12th Lok Sabha was dissolved on 26.4.1999 and, consequently, the CVC Bill, 1999 lapsed.	આમ છતાં, રાજ્યસભામાં આ બિલ પર વિચાર કરવામાં આવે અને પસાર કરવામાં આવે તે પહેલાં 26.4.1999ના રોજ 12મી લોકસભાનું વિસર્જન કરવામાં આવ્યું હતું અને પરિણામે સીવીસી બિલ, 1999 નિષ્ફળ ગયું હતું.	100.0	[100, 100, 100]	[1.2010727322675232, 0.8564305171192773, 0.6070119356946091]	0.8881717283604699	en	gujarati
The aforesaid order of the Adjudicating Authority has been affirmed by the Commissioner as well as CESTAT resulting into dismissal of appeals filed by the appellant herein.	ન્યાય આપનાર સત્તામંડળના ઉપરોક્ત આદેશને કમિશનર તેમજ CESTAT દ્વારા પુષ્ટિ આપવામાં આવી છે, જેના પરિણામે અહીં અપીલકર્તા દ્વારા દાખલ કરવામાં આવેલી અપીલો ફગાવી દેવામાં આવી છે.	96.66666666666669	[90, 100, 100]	[0.5819083638496467, 0.8564305171192773, 0.6070119356946091]	0.6817836055545111	en	gujarati
In this context, we may profitably reproduce a few passages from [12]:- [Emphasis supplied] The said principle has been reiterated in [13], S.K. Sattar v. State of Maharashtra[14] and [15].	સત્તાર વિરુદ્ધ મહારાષ્ટ્ર રાજ્ય [14] અને [15] માં આ સિદ્ધાંતનો પુનરોચ્ચાર કરવામાં આવ્યો છે.	33.333333333333336	[40, 30, 30]	[-2.513913478239735, -2.765152683644009, -2.760122818257489]	-2.679729660047078	en	gujarati
Next to it is the Krishna basin in the region, while the Mahanadi has the third largest basin.	આ પ્રદેશમાં કૃષ્ણા બેસિન આગળ છે, જ્યારે મહાનદી ત્રીજા નંબરનું સૌથી મોટું બેસિન ધરાવે છે.	58.333333333333336	[60, 65, 50]	[-1.2755847414039823, -0.9543610832623659, -1.7980843171283178]	-1.3426767139315554	en	gujarati
While coming to the above noted valuation of Rs.1,46,58,548/ adjustment on account of the following aspects have not been made.	1, 46, 58, 548/નીચેના પાસાઓને ધ્યાનમાં રાખીને એડજસ્ટમેન્ટ કરવામાં આવ્યું નથી.	53.333333333333336	[50, 60, 50]	[-1.8947491098218585, -1.2130455976026007, -1.7980843171283178]	-1.6352930081842592	en	gujarati
145B. Taxability of certain income.—(1) Notwithstanding anything to the contrary contained in section 145, the interest received by an assessee on any compensation or on enhanced compensation, as the case may be, shall be deemed to be the income of the previous year in which it is received.	૧૪૫ખ. (૧) કલમ ૧૪૫માં ગમે તે વિપરિત જણાય તે છતાં, કોઈ વળતર અથવા વધેલા વળતર ઉપર કરદાતાએ મેળવેલું વ્યાજ તે અગાઉના વર્ષની આવક ગણાશે.	35.0	[50, 35, 20]	[-1.8947491098218585, -2.5064681693037745, -3.2411420688220742]	-2.547453115982569	en	gujarati
On 12 September, 1999, the Petitioners submitted its bid.	12 સપ્ટેમ્બર, 1999ના રોજ અરજદારોએ પોતાની બિડ રજૂ કરી હતી.	96.66666666666669	[90, 100, 100]	[0.5819083638496467, 0.8564305171192773, 0.6070119356946091]	0.6817836055545111	en	gujarati
And also the rapidly growing eBusiness / eCommerce applications market	અને ઝડપથી વિકસતું ઇ-બિઝનેસ/ઇ-કોમર્સ એપ્લિકેશન્સ બજાર પણ	88.33333333333333	[100, 75, 90]	[1.2010727322675232, -0.43699205458189644, 0.12599268513002365]	0.2966911209385501	en	gujarati
These petitions are, with the above directions, disposed of.	ઉપરોક્ત નિર્દેશો સાથે આ અરજીઓનો નિકાલ કરવામાં આવ્યો છે.	96.66666666666669	[90, 100, 100]	[0.5819083638496467, 0.8564305171192773, 0.6070119356946091]	0.6817836055545111	en	gujarati
We have heard learned counsel for the parties and have also gone through the record of the case.	અમે પક્ષો માટે જાણીતા વકીલને સાંભળ્યા છે અને કેસના રેકોર્ડને પણ વાંચ્યો છે.	90.0	[70, 100, 100]	[-0.6564203729861059, 0.8564305171192773, 0.6070119356946091]	0.2690073599425935	en	gujarati
There is no evidence on record which suggest that siblings were prevented in any manner from meeting or spending time with the testatrix.	રેકોર્ડ પર એવા કોઈ પુરાવા નથી કે ભાઈ-બહેનોને કોઈ પણ રીતે ટેસ્ટેટ્રિક્સ સાથે મળવાથી કે સમય પસાર કરવાથી અટકાવવામાં આવ્યા હતા.	96.66666666666669	[90, 100, 100]	[0.5819083638496467, 0.8564305171192773, 0.6070119356946091]	0.6817836055545111	en	gujarati
Total cost of the project is Rs.274.00 Crores.	આ પ્રોજેક્ટનો કુલ ખર્ચ રૂ.	55.0	[50, 65, 50]	[-1.8947491098218585, -0.9543610832623659, -1.7980843171283178]	-1.5490648367375142	en	gujarati
The witness further corroborated the entire version of the recovery	સાક્ષીએ વધુમાં રિકવરીના સંપૂર્ણ સંસ્કરણની પુષ્ટિ કરી હતી	96.66666666666669	[90, 100, 100]	[0.5819083638496467, 0.8564305171192773, 0.6070119356946091]	0.6817836055545111	en	gujarati
The contempt case was accordingly closed on 12.9.2006. 13.	તે મુજબ 12.9.2006ના રોજ અવમાનના કેસ બંધ કરવામાં આવ્યો હતો.	81.66666666666667	[80, 75, 90]	[-0.06005969117717195, -0.37894888808615296, 0.1614641571525005]	-0.0925148073702748	en	gujarati
You can search your Rajya Sabha MP by their name	તમે તમારા રાજ્યસભાના સાંસદને તેમના નામથી શોધી શકો છો	100.0	[100, 100, 100]	[1.2010727322675232, 0.8564305171192773, 0.6070119356946091]	0.8881717283604699	en	gujarati
Whether the cross objection is entitled to be allowed.	શું ક્રોસ ઓબ્જેક્શનને મંજૂરી આપવાનો અધિકાર છે?	100.0	[100, 100, 100]	[1.2010727322675232, 0.8564305171192773, 0.6070119356946091]	0.8881717283604699	en	gujarati
However, the Division Bench is wholly wrong in entering a finding that there is no violation of the order dated 23.02.2011 in utilising the refund.	જોકે, રિફંડનો ઉપયોગ કરવામાં 23.02.2011નાં રોજ આપવામાં આવેલા આદેશનું કોઈ ઉલ્લંઘન થયું નથી તેવું તારણ કાઢીને ડિવિઝન બેંચે સંપૂર્ણપણે ખોટું કર્યું છે.	98.33333333333331	[100, 95, 100]	[1.2010727322675232, 0.5977460027790426, 0.6070119356946091]	0.8019435569137249	en	gujarati
He offered his explanation by denying the charge.	તેમણે આ આરોપોને નકારી કાઢીને સ્પષ્ટતા કરી હતી.	90.0	[80, 90, 100]	[-0.014820306477004148, 0.3308040250113504, 0.5954918714784742]	0.3038251966709401	en	gujarati
