original	translation	mean	scores	z_scores	z_mean	source_lang	target_lang
He wears a striped dhoti reaching to the ankles and an ekavali with a cylindrical spacer in the centre.	ते घोट्यापर्यंत पोहोचणारी पट्टीदार धोती आणि मध्यभागी बेलनाकार स्पेसर असलेली एकावली घालतात.	44.0	45 43 44	0.661145 -1.788345 -0.563600	-0.563600016	en	marathi
Hence, the Kumbh Mela is said to be celebrated once in twelve years to commemorate this battle between the gods and demons for amrita.	म्हणूनच, अमृत साठी देव आणि राक्षस यांच्यातील या लढाईच्या स्मरणार्थ बारा वर्षांतून एकदा कुंभमेळा साजरा केला जातो.	79.0	78 80 79	-0.910718 1.538771 0.314027	0.314026504	en	marathi
These deities could be appeased by offering puja (worship) which included offering specific food items as bhoga or naivedya.	या देवतांना पूजा (पूजा) करून शांत केले जाऊ शकते ज्यात भोग किंवा नैवेद्य म्हणून विशिष्ट खाद्यपदार्थ अर्पण करणे समाविष्ट होते.	87.66666666666667	88 86 89	0.834455 -0.769113 1.636239	0.567193605	en	marathi
The boy dancers never wear metal jewellery but make their own ornaments with beads stitched on a velvet cloth.	नर्तक कधीही धातूचे दागिने घालत नाहीत, तर मखमलीच्या कपड्यावर माळा शिवून स्वतःचे दागिने बनवतात.	87.66666666666667	88 86 89	0.926738 -0.676829 1.728522	0.659476812	en	marathi
Located in the Western Ghats in the south of the country, the Agasthyamala Biosphere Reserve has peaks reaching 1,868 m above sea level.	देशाच्या दक्षिणेकडील पश्चिम घाटात स्थित असलेल्या अगस्थ्यमाला बायोस्फीयर रिझर्व्हमध्ये समुद्रसपाटीपासून 1,868 मीटर उंचीवर शिखर आहे.	87.66666666666667	88 86 89	0.998591 -0.604977 1.800374	0.731329467	en	marathi
It is known as Chitta. The costume is a traditional cotton sari with a blouse.	हे चिट्टा म्हणून ओळखले जाते. ब्लाऊज असलेली पारंपारिक सुती साडी आहे.	69.0	70 68 69	1.278426 -1.171064 0.053681	0.053681345	en	marathi
Description: This Mughal painting depicts the marriage procession of Dara Shikoh, son of Mughal Emperor Shah Jahan.	वर्णन: मुघल सम्राट शाहजहांचा मुलगा दारा शिकोह याच्या लग्नाच्या मिरवणुकीचे चित्रण या चित्रात करण्यात आले आहे.	87.66666666666667	88 86 89	1.163393 -0.440174 1.965177	0.896132135	en	marathi
The Darbar of 1911 marked the succession of King George V. This Durbar was historic for two reasons; one it was the only one attended by the Emperor himself and second, this was where the shifting of the Imperial Capital from Calcutta to Delhi was announced.	१९११ च्या दरबाराने राजा जॉर्ज पाचव्याचा वारसा चिन्हांकित केला-हा दरबार दोन कारणांमुळे ऐतिहासिक होता-एक म्हणजे तो सम्राट स्वतः उपस्थित राहिला होता आणि दुसरे म्हणजे, येथेच इम्पीरियल राजधानीच्या कलकत्त्यातून दिल्लीला हलवण्याची घोषणा करण्यात आली होती.	44.0	45 43 44	0.319507 -2.129983 -0.905238	-0.905237843	en	marathi
The Dugdugi, or Damaru, associated with Lord Shiva, is an hour-glass shaped percussion instrument, covered at both ends with goatskin.	दुग्डुगी किंवा दमारु, भगवान शिवशी संबंधित, तासाच्या आकाराचे वाद्य आहे, जे दोन्ही टोकांना बकरीच्या त्वचेने झाकलेले असते.	39.0	40 38 39	0.420712 -2.028778 -0.804033	-0.804032805	en	marathi
The geographical location for the Kumbh Mela spans across four cities within India.	कुंभमेळ्याचे भौगोलिक ठिकाण भारतातील चार शहरांमध्ये पसरलेले आहे.	87.66666666666667	88 86 89	1.149595 -0.453972 1.951379	0.882333835	en	marathi
Used in folk and traditional music and dance sequences of Jammu and Kashmir.	जम्मू आणि काश्मीरच्या लोक आणि पारंपारिक संगीत आणि नृत्य प्रकारांमध्ये वापरला जातो.	69.0	70 68 69	1.396634 -1.052856 0.171889	0.171889274	en	marathi
It is said that in the royal households, recipes were crafted and closely guarded within families of royal cooks and were passed down from one generation to another.	असे म्हटले जाते की, शाही घराण्यांमध्ये पाककृती तयार केल्या जात असत आणि राजकुकच्या कुटुंबात त्यांचे बारकाईने रक्षण केले जात असत आणि ते एका पिढीपासून दुसऱ्या पिढीकडे जात असत.	44.0	45 43 44	0.696268 -1.753222 -0.528477	-0.528477021	en	marathi
Nageri is a percussion instrument made of wood and clay.	नागरी हे लाकूड आणि मातीपासून बनवलेले एक वाद्य आहे.	59.0	60 58 59	1.048763 -1.400727 -0.175982	-0.175981914	en	marathi
The excavation brought to light rock paintings said to belong to the Mesolithic period.	या उत्खननाने मेसोलिथिक काळातील असे म्हटले जाणारे खडक चित्रे प्रकाशात आणली.	39.0	40 38 39	0.057712 -2.391778 -1.167033	-1.167033354	en	marathi
An important rhythmic accompaniment to solo and instrumental music ensembles as well as a solo performance instrument.	एक महत्त्वाचा लयबद्ध संगत सोलो आणि इंस्ट्रुमेंट संगीत आणि सोलो सादरीकरण इंस्ट्रुमेंट.	39.0	40 38 39	0.574883 -1.874607 -0.649862	-0.649862065	en	marathi
It was formally established by Iltutmish in the 13th century.	१३ व्या शतकात इलतुत्मिशने त्याची स्थापना केली.	87.66666666666667	88 86 89	0.938572 -0.664995 1.740356	0.671311089	en	marathi
The Anga Gods are unique in form and are housed in special shrines.	अंगदेवता स्वरूपात अद्वितीय आहेत आणि विशेष मंदिरात राहतात.	87.66666666666667	88 86 89	0.936031 -0.667536 1.737815	0.668769784	en	marathi
However, the use of Sanganer water in printing produces a darker shade of colour on the fabric.	तथापि, छपाईमध्ये सांगानेर पाण्याचा वापर कापडावर गडद रंगाची छटा निर्माण करतो.	79.0	78 80 79	-0.724564 1.724926 0.500181	0.500180753	en	marathi
The floral panel in the centre compares with the one described under AM 155, and the one on the right is a square lotus with a square corolla, similar to the pattern described under AM 198.	मध्यभागी असलेल्या फुलांच्या पॅनेलची तुलना एएम 155 मध्ये वर्णन केलेल्या पॅनेलशी केली आहे आणि उजवीकडे एक चौरस कमळ आहे ज्यामध्ये चौरस कोरोला आहे, एएम 198 मध्ये वर्णन केलेल्या नमुन्यासारखेच आहे.	49.0	50 48 49	0.868999 -1.580491 -0.355746	-0.355746324	en	marathi
The British authorities discussed amongst themselves the actions to be taken against Gandhi and any other leaders who were participating in the Satyagraha.	गांधीजी आणि सत्याग्रहात सहभागी झालेल्या इतर कोणत्याही नेत्याविरुद्ध काय कारवाई करायची याविषयी ब्रिटीश अधिकाऱ्यांनी एकमेकांशी चर्चा केली.	87.66666666666667	88 86 89	0.977834 -0.625733 1.779618	0.710573071	en	marathi
The face is full, round and softly modelled with large eyes and thin lips.	चेहरा पूर्ण, गोल आणि मोठ्या डोळे आणि पातळ ओठ सह मऊ मॉडेल आहे.	44.0	45 43 44	0.977874 -1.471616 -0.246871	-0.246871251	en	marathi
Cultural Significance :- This simplistic yet exquisite sculpture of Ganga, the personification of a sacred river of Northern India is a terracotta sculpture which was found at the entrance of a Hindu temple in Ahichchhatra from the Gupta period.	सांस्कृतिक महत्त्व:-उत्तर भारतातील पवित्र नदीचे व्यक्तिमत्त्व असलेले गंगेचे हे साधे परंतु उत्कृष्ट शिल्प गुप्त काळातील अहिच्छत्र येथील हिंदू मंदिराच्या प्रवेशद्वाराजवळ सापडलेले टेराकोटा शिल्प आहे.	69.0	70 68 69	1.452045 -0.997445 0.227300	0.227299944	en	marathi
Significantly, this transformation is an experience of earthly passion leading to the realisation of one's being.	हा बदल म्हणजे मानवी अस्तित्वाची जाणीव करून देणारा जागतिक आवेशाचा अनुभव आहे.	79.0	78 80 79	-0.817807 1.631682 0.406937	0.406937442	en	marathi
Hung around the neck, and played with both the hands.	गळ्याभोवती गुठळ्या घालून दोन्ही हातांनी खेळत होते.	44.0	45 43 44	-4.520157	-1.506718901	en	marathi
Rajgir, close to Patna, is the site of ancient Rajagriha which was the first capital of Magadha.	पाटणाजवळील राजगीर येथे मगध राज्याची पहिली राजधानी असलेले प्राचीन राजगृह आहे.	87.66666666666667	88 86 89	1.102009 -0.501559 1.903793	0.834747575	en	marathi
During the time of the Nawabs, the preparation of food in the royal kitchens was an elaborate affair.	नवाबांच्या काळात, शाही स्वयंपाकघरात जेवण बनवणे ही एक विस्तृत गोष्ट होती.	79.0	78 80 79	-0.671179 1.778311 0.553566	0.553566179	en	marathi
When the water receded, it left behind swamps of salty water.	पाणी ओसरल्यावर ते खाऱ्या पाण्याच्या दलदलीत राहू लागले.	79.0	78 80 79	-1.018581 1.430908 0.206164	0.206163547	en	marathi
The loan gallery housed exhibits given as loan by the native rulers and other nobles.	कर्जाच्या रकमेची तरतूद स्थानिक शासक आणि इतर मान्यवरांनी केलेल्या कर्जाच्या स्वरूपात करण्यात आली होती.	44.0	45 43 44	-4.460024	-1.486674543	en	marathi
Description: This is a statue of the Dikpala Varuna standing in abhyanga with the right hand held in vitarkamudra and left carrying pasa.	वर्णनः डाव्या हाताने वितारकमुद्रात पकडलेल्या आणि पासा वाहून नेणाऱ्या अभयंगात दिक्पाल वरुणाचा हा पुतळा आहे.	39.0	40 38 39	0.045147 -2.404343 -1.179598	-1.179597638	en	marathi
She died for the great cause in 1879, in a land foreign to her.	१८७९ मध्ये त्या एका परदेशी देशात मरण पावल्या.	49.0	50 48 49	0.995482 -1.454008 -0.229263	-0.229262696	en	marathi
By mixing flour, milk, ghee and sugar in different proportions, we get another range of Rotis like Sheermal, Bakarkhani and Kulcha.	वेगवेगळ्या प्रमाणात पीठ, दूध, तूप आणि साखर मिसळून आपल्याला शेरमल, बकरखानी आणि कुलचा यासारख्या रोटींची आणखी एक श्रेणी मिळते.	79.0	78 80 79	-0.940788 1.508702 0.283957	0.283957093	en	marathi
The face is somewhat round with elaborate earrings and the hair is done in a large coiled bun which is carved against the lotus halo.	चेहरा काही प्रमाणात विस्तृत झुमक्यांनी गोलाकार आहे आणि केस एका मोठ्या कुंडलीत केले जातात जे कमळाच्या हेलोच्या विरुद्ध कोरलेले आहेत.	44.0	45 43 44	-4.425762	-1.475254134	en	marathi
Munshi Naan, Al-Akbar Fast Food Corner, Shah Ghouse, Mashallah Ghawa, Hotel Shahran and Shadaab Hotel serve some delicious Sheekh Kebabs, Keema Khatta, Tandoori Chicken, Paya, Rumali Roti, Warqi Parathas and several meaty delights.	मुंशी नान, अल-अकबर फास्ट फूड कॉर्नर, शाह घौस, मशाल्लाह घवा, हॉटेल शहरान आणि शादाब हॉटेल काही स्वादिष्ट शेख कबाब, कीमा खट्टा, तंदूरी चिकन, पाया, रुमाली रोटी, वारकी पराठा आणि अनेक मांसाहारी पदार्थांची सेवा करतात.	69.0	70 68 69	1.306096 -1.143393 0.081352	0.081351569	en	marathi
It usually includes Matsya (fish), Kurma (tortoise), Varaha (boar), Narasimha (man lion), Vamana (dwarf), Parashurama, Rama, Krishna, Buddha and Kalki.	यात सामान्यतः मत्स्य (मासे), कूर्म (कासव), वराह (डुक्कर), नरसिंह (सिंह), वामन (बुटक्या), परशुराम, राम, कृष्ण, बुद्ध आणि कल्की यांचा समावेश होतो.	79.0	78 80 79	-0.632907 1.816583 0.591838	0.591837774	en	marathi
Above hovers the damaged figure of a Naga, hands folded in adoration, while below is the badly damaged makara and a dwarf attendant.	नागाच्या क्षतिग्रस्त आकाराच्या वर, पूजेसाठी हात जोडून, खाली खराब झालेल्या मकारा आणि एक बुटक्या परिचारक आहे.	59.0	60 58 59	1.260877 -1.188612 0.036132	0.036132466	en	marathi
Slung horizontally by leather string around the neck and played by both hands.	दोन्ही हातांनी खेळून मानेभोवती चामड्याच्या दोरीने आडवा.	44.0	45 43 44	-9.00183	-3.00060968	en	marathi
In the year 1864, Sikander Begum went on a pilgrimage to Mecca and became the first woman ruling chief to do so.	1864 मध्ये, सिकंदर बेगम मक्काला तीर्थयात्रा केली आणि असे करणारी पहिली महिला शासक प्रमुख बनली.	87.66666666666667	88 86 89	1.015175 -0.588393 1.816958	0.7479133	en	marathi
The first and the second Sahib Kiran (Amir Timur and Shah Jahan) are the kings of grandeur, Our Dara Shikuh is the Sahib Kiran of the heart.	पहिला आणि दुसरा साहिब किरण (आमीर तैमूर आणि शाहजहां) भव्य राजे आहेत, आपले दारा शिकुह हृदयाचे साहिब किरण आहेत.	59.0	60 58 59	1.168604 -1.280885 -0.056140	-0.056140423	en	marathi
The programme was a cultural show consisting of different folk and traditional performances of Rajasthan.	या कार्यक्रमात राजस्थानातील विविध सांस्कृतिक कार्यक्रमांचे सादरीकरण करण्यात आले.	39.0	40 38 39	0.392259 -2.057230 -0.832486	-0.832485624	en	marathi
Interestingly, his son, Ghulam Navi is known to be the master of Tappa Gayaki.	विशेष म्हणजे त्यांचा मुलगा गुलाम नवी हा टप्पा गायकीचा मास्टर म्हणून ओळखला जातो.	87.66666666666667	88 86 89	0.897718 -0.705850 1.699502	0.630456618	en	marathi
He holds Sankha and Chakra in the rear hands, the front hands pose in Abhaya and Katyavalambita-hasta.	त्याने मागील हातात शंख आणि चक्र धरले आहे, समोरच्या हातात अभय आणि कात्यावलंबिता-हस्त आहे.	59.0	60 58 59	1.185340 -1.264150 -0.039405	-0.039405035	en	marathi
The Jina is seated on a lion pedestal which is flanked by tiny figures of Gomukha Yaksa and Cakresvari Yaksi carved on recessed facets.	जिना सिंहाच्या पायथ्यावर बसलेली आहे, ज्याच्या बाजूला गोमुख यक्ष आणि काक्रेश्वरी यक्षी यांच्या लहान मूर्ती आहेत.	44.0	45 43 44	0.743709 -1.705780 -0.481036	-0.481035595	en	marathi
According to their legend there was once an iron city of Loharipur which was ruled by twelve Agaria brothers, mythical ancestors of the present day Agarias.	त्यांच्या आख्यायिकेनुसार एकदा लोहारीपूरचे लोखंडी शहर होते ज्यावर आजच्या अग्रियासच्या पौराणिक पूर्वजांचे बारा अग्रिया बंधूंचे राज्य होते.	69.0	70 68 69	1.249201 -1.200289 0.024456	0.024456249	en	marathi
Since the redressal of the grievances were not satisfactory, a second demonstration emerged in 1907-08 which witnessed unrest and violence in Sathi and Bettiah against the tinkathia system.	तक्रारींचे निवारण समाधानकारक नसल्याने, १९०७-०८ मध्ये दुसरी निदर्शने झाली ज्यात टिंकथिया प्रणालीच्या विरोधात सती आणि बेतिया येथे अशांतता आणि हिंसाचार दिसून आला.	79.0	78 80 79	-0.534293 1.915197 0.690452	0.690452151	en	marathi
The stone sculpture of standing Buddha is carved in Gandhara School of Art style.	उभ्या बुद्धीची दगडी शिल्पकला गांधार स्कूल ऑफ आर्ट शैलीत कोरलेली आहे.	44.0	45 43 44	0.633644 -1.815846 -0.591101	-0.591100728	en	marathi
Description: The stone sculpture of Siva head with hair in a large bun secured by a fillet, small curls of hair fringe the forehead on which can be discerned traces of the third eye, the eyebrows are ridged and the pupils of the eyes delineated.	वर्णन: शिवचे डोके आणि केसांचे एक मोठे पान, कपाळाच्या लहान घुमट ज्यावर तिसर्या डोळ्याचे चिन्हे ओळखता येतात, भुवया उंचावल्या जातात आणि डोळ्यांच्या पुत्रांना चित्रित केले जाते.	44.0	45 43 44	-5.327193	-1.775730873	en	marathi
The audience was treated to the garasiya dance from South Rajasthan.	दक्षिण राजस्थानच्या गरासिया नृत्याला रसिकांनी भरभरून दाद दिली.	79.0	78 80 79	-0.581393 1.868096 0.643351	0.643351381	en	marathi
Nestled in the Aravalli hills, this hunting lodge is surrounded by dense forests that form a part of the central ridge in Delhi.	अरावली डोंगरांमध्ये वसलेले हे शिकारी घर दिल्लीतील मध्यवर्ती पर्वतरांगांचा भाग असलेल्या घनदाट जंगलांनी वेढलेले आहे.	69.0	70 68 69	1.498302 -0.951188 0.273557	0.273557141	en	marathi
Akbar’s Agra Fort built in the 16th century has flat roofs.	१६ व्या शतकात बांधलेल्या अकबरच्या आग्रा किल्ल्यावर सपाट छप्परे आहेत.	69.0	70 68 69	1.545966 -0.903524 0.321221	0.321221331	en	marathi
Pratap Rudra Deva was captured in the final engagement and taken to Delhi as a prisoner.	प्रताप रुद्र देवा याला अंतिम सोहळ्यात पकडण्यात आले आणि कैदी म्हणून दिल्लीला नेण्यात आले.	44.0	45 43 44	0.572912 -1.876578 -0.651833	-0.651832859	en	marathi
The rear right hand holds the damaru and the front right hand is in abhaya-mudra with a serpent coiled around the forearm.	मागच्या उजव्या हाताने डमरू आणि उजव्या हाताने अभय मुद्रा आहे, ज्यात साप हाताभोवती गुंडाळलेला आहे.	69.0	70 68 69	1.358837 -1.090653 0.134092	0.1340919	en	marathi
Description: This is a stone sculpture of Vishnu with the attendants, this figure is badly damaged, the arms of God, and the upper side of the throne back are missing.	वर्णन: विष्णूची ही मूर्ती सेवकांसह दगडात बांधलेली आहे, या मूर्तीचे मोठे नुकसान झाले आहे, देवाचे हात आणि सिंहासनाची वरची बाजू गायब आहे.	59.0	60 58 59	1.234945 -1.214545 0.010200	0.010199835	en	marathi
Hisorical Significance :- The name “Vijayanagara” literally translates to “City of Victory’.	विजयनगर या नावाचा शब्दशः अर्थ 'विजयाची नगरी' असा होतो.	59.0	60 58 59	1.073508 -1.375982 -0.151237	-0.151237362	en	marathi
Some departments such as the Sanitary Commissioner, the Examiner of Accounts and the Military Works department established permanent offices in the hill station.	स्वच्छता आयुक्त, लेखा परीक्षक आणि लष्करी वर्क्स विभाग यासारख्या काही विभागाने हिल स्टेशनमध्ये कायमस्वरूपी कार्यालये स्थापन केली.	69.0	70 68 69	1.312294 -1.137196 0.087549	0.087549069	en	marathi
This first phase of conservation at the site was a welcome move on the part of the British authorities.	पहिल्या महायुद्धात ब्रिटिशांचा पराभव झाल्याने हा प्रदेश ब्रिटिशांच्या ताब्यात गेला.	44.0	45 43 44	-12.498918	-4.166306311	en	marathi
This style was originally born in Italy and travelled to India through the Portuguese.	ही शैली मूळतः इटलीमध्ये जन्माला आली आणि पोर्तुगीजांच्या माध्यमातून भारतात आली.	79.0	78 80 79	-0.808331 1.641159 0.416414	0.416413998	en	marathi
He holds a Kamandalu in his lowered left hand while right rests at the waist.	उजव्या हाताने कमंडल तर डाव्या हाताने कमंडल धरतो.	39.0	40 38 39	-5.863374	-1.954458006	en	marathi
Wooden blocks are carved out to print the outline of the design and separate blocks are used to fill the colours in the design.	डिझाइनची रूपरेषा छापण्यासाठी लाकडी ब्लॉक्स कोरले जातात आणि डिझाइनमध्ये रंग भरण्यासाठी स्वतंत्र ब्लॉक्स वापरले जातात.	69.0	70 68 69	1.582455 -0.867035 0.357710	0.357709808	en	marathi
Also, the island has hills, with spurs running west towards the sea.	तसेच, बेटावर डोंगर आहेत, जे पश्चिमेकडे समुद्राकडे धावत आहेत.	44.0	45 43 44	0.793808 -1.655682 -0.430937	-0.430936682	en	marathi
The hair is pulled to the top of the head and tied in the usual double loop, secured with a jewelled fillet.	केसांना डोक्यावर ओढले जाते आणि नेहमीच्या दुहेरी लूपमध्ये बांधले जाते, एका दागिन्याने सुरक्षित केले जाते.	44.0	45 43 44	0.802124 -1.647366 -0.422621	-0.422621282	en	marathi
The Arab cookbooks of the 10th and the 11th century CE mention meat-filled patties called sambusas.	१० व्या आणि ११ व्या शतकातील अरब पाककृतींमध्ये मांस भरलेल्या पॅटींचा उल्लेख आहे ज्याला संबुसा म्हणतात.	87.66666666666667	88 86 89	0.883781 -0.719786 1.685565	0.616519971	en	marathi
It is shown with hands folded and a snake canopy on the top.	हे हातांनी बांधलेले आणि वरच्या बाजूला सापाचे छत्र असलेले दाखवले जाते.	59.0	60 58 59	1.175042 -1.274448 -0.049703	-0.049703022	en	marathi
Kinai is designed in the shape of the foot-prints of a female elephant.	किनाई हे एका मादी हत्तीच्या पायांच्या छापखान्याच्या आकारात डिझाइन केलेले आहे.	44.0	45 43 44	0.507311 -1.942179 -0.717434	-0.717433715	en	marathi
The craftsperson wields the brush with great mastery to map the patterns freehand, achieving symmetric and even contours without using any measuring device or markings.	शिल्पकार ब्रशचा वापर करून पॅटर्न फ्रीहॅंडचा नकाशा तयार करतात, कोणत्याही मोजमाप उपकरणाचा किंवा चिन्हांचा वापर न करता सममितीय आणि आकृतीदेखील साध्य करतात.	79.0	78 80 79	-0.859010 1.590480 0.365735	0.365734694	en	marathi
The three hills contain individual citadels along with several other structures.	या तीन टेकड्यांमध्ये इतर अनेक संरचनांबरोबरच वैयक्तिक किल्ले आहेत.	69.0	70 68 69	1.569200 -0.880290 0.344455	0.344455173	en	marathi
Legends claim that it was built by Lord Rama and hence it is considered as immensely sacred.	पौराणिक कथेनुसार प्रभू श्रीरामांनी हे मंदिर बांधले होते आणि म्हणूनच ते अत्यंत पवित्र मानले जाते.	69.0	70 68 69	1.589979 -0.859510 0.365234	0.365234414	en	marathi
It is formed out of a piece of bamboo or blackwood, about 2 feet 6 inches in length, upon which are placed frets.	ते बांबूच्या किंवा काळ्या लाकडाच्या तुकड्यापासून तयार केले जाते, सुमारे 2 फूट 6 इंच लांबीचे, ज्यावर फेट ठेवले जातात.	59.0	60 58 59	1.043965 -1.405524 -0.180779	-0.180779405	en	marathi
Ittr or perfume was used to enhance the aroma of food, and leaves of flattened silver and gold, called chandi warq and sona warq, were used for decorating the dishes.	खाद्यपदार्थांचा वास वाढविण्यासाठी इत्र किंवा सुगंधी द्रव्याचा वापर केला जात असे आणि चंडी वार्क आणि सोना वार्क नावाच्या सपाट चांदी आणि सोन्याच्या पानांचा वापर भांडी सजवण्यासाठी केला जात असे.	59.0	60 58 59	1.314407 -1.135083 0.089662	0.08966188	en	marathi
This beautiful painting has a gold border which has flowers and leaves.	या सुंदर चित्राला एक सोन्याची सीमा आहे ज्यावर फुले आणि पाने आहेत.	59.0	60 58 59	1.292799 -1.156691 0.068054	0.06805423	en	marathi
By the age of 16, Guru Nanak had mastered multiple existing religious texts and languages (Sanskrit, Persian, Hindi) and was writing what many believed was divinely inspired compositions.	वयाच्या १६ व्या वर्षापर्यंत, गुरु नानकने अनेक अस्तित्वात असलेल्या धार्मिक ग्रंथ आणि भाषा (संस्कृत, पर्शियन, हिंदी) वर प्रभुत्व मिळवले आणि अनेकांनी जे लिहिले ते ईश्वराने प्रेरित होते असे मानले.	59.0	60 58 59	1.207270 -1.242220 -0.017475	-0.017475043	en	marathi
Description: The stone sculpture of Vishnu head with high crown.	वर्णनः विष्णूच्या डोक्यावर उंच मुकुट असलेली दगडी मूर्ती.	79.0	78 80 79	-0.527787 1.921703 0.696958	0.696957632	en	marathi
Though these forms have distinct regional identities, languages and dialects in which they are performed, they share common themes and aesthetics.	या स्वरूपांना जरी विशिष्ट प्रादेशिक ओळख, भाषा आणि बोलीभाषा आहेत ज्यामध्ये ते सादर केले जातात, तरीही ते समान विषय आणि सौंदर्यशास्त्र सामायिक करतात.	59.0	60 58 59	1.193913 -1.255577 -0.030832	-0.030832063	en	marathi
The Turi Barots are traditional genealogists and are native to the states of Gujarat and Rajasthan.	तुरी बारोट हे पारंपारिक वंशावळीतज्ञ आहेत आणि गुजरात आणि राजस्थान या राज्यांचे मूळ आहेत.	79.0	78 80 79	-1.008765 1.440725 0.215980	0.215979913	en	marathi
Zafar Khan, a General under the Sultanate in Delhi, successfully revolted against Muhamad-bin-Tughlaq and shifted his capital from Gulbarga to Bidar in the early 15th century.	दिल्लीतील सल्तनताचा सेनापती जफर खान याने मुहम्मद-बिन-तुगलकविरुद्ध यशस्वीरित्या बंड केले आणि १५ व्या शतकाच्या सुरुवातीला आपली राजधानी गुलबर्गाहून बिदरला हलवली.	87.66666666666667	88 86 89	1.049786 -0.553782 1.851570	0.782524563	en	marathi
Nihari is another stew that contains slow-cooked mutton or chicken, and shank meat (the portion around the tibia of an animal).	निहारी हा आणखी एक स्ट्यू आहे ज्यात मंद-शिजवलेले मटण किंवा चिकन आणि शांक मांस (एखाद्या प्राण्याच्या टिबियाच्या भोवतालचा भाग) असते.	69.0	70 68 69	1.394335 -1.055154 0.169590	0.169590488	en	marathi
Satvik food is prepared in Puri at the Jagannath temple.	पुरीतील जगन्नाथ मंदिरात सात्विक जेवण बनवले जाते.	87.66666666666667	88 86 89	1.338946 -0.264622 2.140730	1.07168462	en	marathi
The core area has protected forest land, and the buffer and transition zones consist of agricultural land and small clusters of townships.	मुख्य क्षेत्राने वन जमिनीचे संरक्षण केले आहे आणि बफर आणि संक्रमण क्षेत्रात शेती जमीन आणि शहरांचे छोटे क्लस्टर समाविष्ट आहेत.	59.0	60 58 59	1.188598 -1.260892 -0.036147	-0.036147156	en	marathi
