original	translation	mean	scores	z_scores	z_mean	source_lang	target_lang
The Pushkar Lake is surrounded by more than 300 temples and has 52 ghats (a series of steps leading to the lake), where devotees take holy bath	పుష్కర్ సరస్సు 300 మందికి పైగా దేవాలయాలతో చుట్టుముట్టబడి ఉంది మరియు 52 గత్లను ( సరస్సుకు దారితీసే దశల శ్రేణి) కలిగి ఉంది, ఇక్కడ భక్తులు పవిత్ర స్నానం చేస్తారు	85.0	[90,85,80]	[0.12275083377238796, 0.587649139034211, 0.01937798539151013]	0.2432593193993697	en	telugu
The lady married a Hindu man and was called Lady Ramanathan	ఆ మహిళ హిందూ పురుషునితో వివాహం చేసుకుంది మరియు ఆమె పేరు లేడీ రామనాథన్	88.3333333333333	[90,85,90]	[0.12275083377238796, 0.587649139034211, 0.12967713788831522]	0.2800257035649714	en	telugu
Mahamaya Temple located inside the fort attracts numerous pilgrims throughout the year	కోట లోపల ఉన్న మహామయ ఆలయం ఏడాది పొడవునా అనేక మంది యాత్రికులను ఆకర్షిస్తుంది	86.6666666666667	[90,85,85]	[0.12275083377238796, 0.587649139034211, 0.07452756163991267]	0.2616425114821705	en	telugu
Purani Adalat is one such structure that was constructed by the Bundela rulers during their reign lasting over two centuries	పురి అడలత్ అనేది రెండు శతాబ్దాల పాటు పాలించిన బన్డెల్లా పాలకులచే నిర్మించబడిన అటువంటి నిర్మాణం	71.6666666666667	[75,70,70]	[-0.0426836801618267, -0.597491449445203, -0.09092116710529495]	-0.2436987655707748	en	telugu
There is also a garden on the northern side which is connected to the palace by a viaduct	ఉత్తర వైపున ఒక తోట కూడా ఉంది, ఇది ఒక వియాడక్ట్ ద్వారా ప్యాలెస్కు అనుసంధానించబడి ఉంది.	86.6666666666667	[90,85,85]	[0.12275083377238796, 0.587649139034211, 0.07452756163991267]	0.2616425114821705	en	telugu
Anyone visiting the place feels mesmerized by the splendour of nature at work in this place	ఈ ప్రదేశాన్ని సందర్శించే ఎవరైనా ఈ ప్రదేశంలో పనిచేసే ప్రకృతి యొక్క అద్భుతమైన దృశ్యంతో మంత్రముగ్ధులవుతారు	81.6666666666667	[85,80,80]	[0.0676059957943164, 0.19260227620773965, 0.01937798539151013]	0.0931954191311887	en	telugu
Baijnath Temple is a noted religious site located in the town of Baijnath, around 16 km away from Kausani	బైజానాథ్ ఆలయం కౌసానీ నుండి 16 కిలోమీటర్ల దూరంలో ఉన్న బైజానాథ్ పట్టణంలో ఉన్న ప్రసిద్ధ మతపరమైన ప్రదేశం	90.0	[90,90,90]	[0.9172133137162037, 0.9775919378556218, 0.9622998916422149]	0.9523683810713468	en	telugu
It is located near the Thalassery Fort and is close to other attractions of the town such as the Juma Masjid and the English Church	ఇది థాలస్సేరీ ఫోర్ట్ సమీపంలో ఉంది మరియు జుమా మసీదు మరియు ఇంగ్లీష్ చర్చి వంటి పట్టణం యొక్క ఇతర ఆకర్షణలకు దగ్గరగా ఉంది	90.0	[90,90,90]	[0.9172133137162037, 0.9775919378556218, 0.9622998916422149]	0.9523683810713468	en	telugu
It is further fortified by two moats	ఇది రెండు కందకాలతో మరింత బలపడింది	90.0	[90,90,90]	[0.9172133137162037, 0.9775919378556218, 0.9622998916422149]	0.9523683810713468	en	telugu
The Chettinad Palace is an outstanding example of the rich cultural heritage of the people of Chettinad	చెట్టినాడ్ ప్రజల సంపన్న సాంస్కృతిక వారసత్వానికి చెట్టినాడ్ ప్యాలెస్ ఒక అద్భుతమైన ఉదాహరణ	88.3333333333333	[90,85,90]	[0.12275083377238796, 0.587649139034211, 0.12967713788831522]	0.2800257035649714	en	telugu
The garden is situated in the vicinity of the Nehru Memorial Park and provides for a magnificent view of the Himalayas and the Dal Lake	నెహ్రూ మెమోరియల్ పార్కు సమీపంలో ఉన్న ఈ తోట హిమాలయాల పర్వతాల, దాల్ సరస్సుల అద్భుతమైన దృశ్యాన్ని అందిస్తుంది	88.3333333333333	[90,90,85]	[0.12275083377238796, 0.9826960018606823, 0.07452756163991267]	0.3933247990909942	en	telugu
It comes under the Maredumillimandal	ఇది మరేడు మిలిమెండల్ కింద వస్తుంది	91.6666666666667	[95,90,90]	[0.1778956717504595, 0.9826960018606823, 0.12967713788831522]	0.4300896038331523	en	telugu
Dokri Chanchra is located 20 km away from Dharamgarh	డోక్రి చాంచ్రా ధర్మగఢ్ నుండి 20 కిలోమీటర్ల దూరంలో ఉంది.	90.0	[90,90,90]	[0.12275083377238796, 0.9826960018606823, 0.12967713788831522]	0.4117079911737951	en	telugu
According to local beliefs, this temple was set up by Kizheppuram Namboodiri, who found the idol and set it facing east	స్థానిక నమ్మకాల ప్రకారం ఈ ఆలయాన్ని కిజేపురమ్ నంబోడిరి నిర్మించారు.	76.6666666666667	[80,75,75]	[0.1554082358788256, -0.220926988816575, -0.18767607829350974]	-0.0843982770770863	en	telugu
There is a large idol of Chandi Devi in the temple	ఆలయంలో చాండీ దేవి యొక్క పెద్ద విగ్రహం ఉంది	91.6666666666667	[95,90,90]	[0.1778956717504595, 0.9826960018606823, 0.12967713788831522]	0.4300896038331523	en	telugu
A prominent warrior named General Zorawar Singh, known for his consistent struggle against the Chinese rulers over Ladakh owned the fort	లద్దాఖ్ లోని చైనీస్ పాలకుల కు వ్యతిరేకంగా నిరంతర పోరాటం తో ప్రసిద్ధి చెందిన జనరల్ జోరావార్ సింగ్ అనే ప్రముఖ యోధుడు ఈ కోట కు యజమాని	81.6666666666667	[85,80,80]	[0.0676059957943164, 0.19260227620773965, 0.01937798539151013]	0.0931954191311887	en	telugu
Tigra Dam is situated in the suburbs of Gwalior city	టిగ్రా ఆనకట్ట గ్వాల్యూర్ నగర శివారు ప్రాంతంలో ఉంది	81.6666666666667	[80,80,85]	[0.012461157816244852, 0.19260227620773965, 0.07452756163991267]	0.0931969985546323	en	telugu
This place must be visited while holidaying in Bandhavgarh	బందవగఢ్ లో సెలవు తీసుకునేటప్పుడు ఈ ప్రదేశాన్ని సందర్శించాలి	85.0	[85,85,85]	[0.0676059957943164, 0.587649139034211, 0.07452756163991267]	0.2432608988228133	en	telugu
There is a temple dedicated to Shenbagadevi, a reincarnation of Goddess Durga, close to the falls	జలపాతం సమీపంలో దేవత దుర్గ పునర్జన్మ అయిన షెన్బాగాదేవికి అంకితమైన ఆలయం ఉంది	73.3333333333333	[75,70,75]	[-0.0426836801618267, -0.597491449445203, -0.03577159085689241]	-0.225315573487974	en	telugu
The park is easily accessible and one can take buses or hire private taxis to reach the national park from Hyderabad	ఈ పార్కుకు సులభంగా చేరుకోవచ్చు. హైదరాబాద్ నుంచి ఈ పార్కుకు బస్సులు తీసుకొని లేదా ప్రైవేట్ టాక్సీలను తీసుకొని చేరుకోవచ్చు.	78.3333333333333	[75,80,80]	[-0.0426836801618267, 0.19260227620773965, 0.01937798539151013]	0.0564321938124743	en	telugu
The shrine has several statues of different religions	ఈ ఆలయంలో వివిధ మతాల విగ్రహాలు ఉన్నాయి	95.0	[95,95,95]	[0.1778956717504595, 1.3777428646871537, 0.18482671413671775]	0.580155083524777	en	telugu
It is quite close to the famous Chalam residence	ఇది ప్రసిద్ధ చలామ్ నివాసం చాలా దగ్గరగా ఉంది	71.6666666666667	[75,70,70]	[-0.0426836801618267, -0.597491449445203, -0.09092116710529495]	-0.2436987655707748	en	telugu
Tourists should plan a trip to Anegundi if time permits in order to explore Anjanadri Hill, which is considered to be the birthplace of Lord Hanuman	హనుమన్ లార్డ్ జన్మస్థలం గా పరిగణించబడుతున్న అంజానాద్రి కొండను అన్వేషించడానికి పర్యాటకులు అనెగుండికి ఒక యాత్రను ప్లాన్ చేసుకోవాలి	90.0	[90,90,90]	[0.9172133137162037, 0.9775919378556218, 0.9622998916422149]	0.9523683810713468	en	telugu
One night, against the opposition, the Jesuits threw open a small church on the doors of which was inscribed the work Jesus and invited the commons in to celebrate mass	ఒక రాత్రి, వ్యతిరేకతకు వ్యతిరేకంగా, యేసు యొక్క పనిని వ్రాసిన చిన్న చర్చిని తెరిచి, సాధారణ ప్రజలను మస్సాన్ని జరుపుకోవడానికి ఆహ్వానించారు	83.3333333333333	[85,80,85]	[0.0676059957943164, 0.19260227620773965, 0.07452756163991267]	0.1115786112139895	en	telugu
The Brahmakumaris have their centres all over India as well as abroad	బ్రాహ్మకుమారిల కు భారతదేశం లోని అన్ని ప్రాంతాల లోనూ, విదేశాల లోనూ కేంద్రాలు ఉన్నాయి	86.6666666666667	[90,85,85]	[0.9172133137162037, 0.5780856289648896, 0.5789745683303067]	0.6914245036704667	en	telugu
It is also known as Kashi of Vidarbha	దీనిని విదర్భ కాశీ అని కూడా పిలుస్తారు.	86.6666666666667	[90,85,85]	[0.12275083377238796, 0.587649139034211, 0.07452756163991267]	0.2616425114821705	en	telugu
In the year 1620, during the rule of Emperor Jahangir, the spring, which was circular, was renovated and was given an octagonal shape	1620లో, చక్రవర్తి జహాంగీర్ పాలనలో, రౌండ్గా ఉండే ఈ వసంతాన్ని పునర్నిర్మించి, ఎనిమిది కోణాల ఆకారాన్ని ఇచ్చారు	80.0	[85,80,75]	[0.0676059957943164, 0.19260227620773965, -0.03577159085689241]	0.0748122270483878	en	telugu
The zoo is currently home to over 800 animals hailing from 110 species, such as tiger, leopard, clouded leopard, hippopotamus, crocodile, elephants, Himalayan black bear, amongst many others	ఈ జంతుప్రదర్శనశాలలో ప్రస్తుతం 110 జాతుల 800 జంతువులకు నిలయం. వాటిలో పులి, చిలుక, మేఘావృక్షం, చిలుక, క్రొకోడిల్, ఏనుగులు, హిమాలయ నల్లధూళి, ఇంకా అనేక ఇతర జాతులు ఉన్నాయి.	81.6666666666667	[80,80,85]	[0.012461157816244852, 0.19260227620773965, 0.07452756163991267]	0.0931969985546323	en	telugu
Jal Mahal is a beautiful palace situated amid a small lake in Jaipur	జల్ మహల్ ఒక అందమైన రాజభవనం. జైపూర్ లోని ఒక చిన్న సరస్సు మధ్యలో ఉంది.	88.3333333333333	[90,85,90]	[0.12275083377238796, 0.587649139034211, 0.12967713788831522]	0.2800257035649714	en	telugu
Other rooms included Bapu’s kitchen, Adya Adi Nivas, Parchure Kuti, Mahadev Kuti, Kishore Nivas, Rustam Bhavan and the Yatri Nivas	ఇతర గదుల్లో బాపు వంటగది, ఆది నివాస్, పర్చురే కుటీ, మహాదేవ్ కుటీ, కిషోర్ నివాస్, రుస్తం భవన్, యత్రి నివాస్ ఉన్నాయి.	90.0	[90,90,90]	[0.12275083377238796, 0.9826960018606823, 0.12967713788831522]	0.4117079911737951	en	telugu
Before reaching here, one has to pass through the Ghodahada Dam	ఇక్కడకు చేరుకోవడానికి ముందు, గోదాదాదా ఆనకట్ట ద్వారా వెళ్ళాలి	80.0	[80,80,80]	[0.1554082358788256, 0.17857932007415728, 0.19564924501839845]	0.1765456003237937	en	telugu
The view from above, as described by tourists, is as breathtaking as the beauty of the Andaman and Nicobar Islands itself!	పర్యాటకులు వివరించిన విధంగా, పై నుండి చూసే దృశ్యం ఆండమాన్ నికోబార్ దీవుల అందం వలెనే అద్భుతమైనది!	86.6666666666667	[85,90,85]	[0.0676059957943164, 0.9826960018606823, 0.07452756163991267]	0.3749431864316371	en	telugu
An annual fair called Ashtami Mela organised at the temple is also a very famous tourist attraction	ఆలయంలో ఏటా అష్టమి మేలా అని పిలువబడే ఒక ఫెయిర్ కూడా చాలా ప్రసిద్ధ పర్యాటక ఆకర్షణ	83.3333333333333	[85,85,80]	[0.0676059957943164, 0.587649139034211, 0.01937798539151013]	0.2248777067400125	en	telugu
Of these a temple dedicated to Lord Shiva, 'The Vijay Raj Rajeshwar Temple,' stands as a testimony to the splendid architectural skill of the sculptors of Dungarpur	ఈ దేవాలయాలలో 'విజయ్ రాజ రాజేశ్వర్ ఆలయం' అనే దేవాలయం, డుంగర్పూర్ శిల్పకారుల అద్భుతమైన నిర్మాణ నైపుణ్యానికి సాక్ష్యంగా నిలచింది.	88.3333333333333	[90,90,85]	[0.12275083377238796, 0.9826960018606823, 0.07452756163991267]	0.3933247990909942	en	telugu
The majestic temple is nestled atop the Vindhyachal mountain	ఈ మహా దేవాలయం వింధ్యాచల్ పర్వతం పైన ఉంది	86.6666666666667	[90,85,85]	[0.12275083377238796, 0.587649139034211, 0.07452756163991267]	0.2616425114821705	en	telugu
The temple building is circular in shape	ఆలయ భవనం వృత్తాకారంగా ఉంటుంది	88.3333333333333	[85,90,90]	[0.0676059957943164, 0.9826960018606823, 0.12967713788831522]	0.393326378514438	en	telugu
The house is divided into three parts	ఇల్లు మూడు భాగాలుగా విభజించబడింది	91.6666666666667	[95,90,90]	[0.1778956717504595, 0.9826960018606823, 0.12967713788831522]	0.4300896038331523	en	telugu
His statue is not worshipped in these shrines	ఈ పవిత్ర స్థలాలలో ఆయన విగ్రహాన్ని పూజించరు	76.6666666666667	[80,75,75]	[0.012461157816244852, -0.20244458661873171, -0.03577159085689241]	-0.075251673219793	en	telugu
Fatehpur is a town located midway Jaipur and Bikaner on the National Highway 11 in Sikar district of Rajasthan	ఫతేపుర్ అనేది రాజస్థాన్ లోని సిక్కర్ జిల్లాలోని జాతీయ రహదారి 11 న జైపూర్ మరియు బికానర్ మధ్యలో ఉన్న పట్టణం	80.0	[85,80,75]	[0.0676059957943164, 0.19260227620773965, -0.03577159085689241]	0.0748122270483878	en	telugu
Upon reaching this temple, they can see other deities here, namely Lord Vishnu, Lord Rama, Lord Maheshwara, Lord Anjaneya, Goddess Annapoorneshwari and Lord Brahma	ఈ ఆలయానికి చేరుకున్న తర్వాత, వారు ఇక్కడ ఇతర దేవతలను చూడగలరు, అవి లార్డ్ విష్ణు, లార్డ్ రామా, లార్డ్ మహేష్వరా, లార్డ్ అంజనేయా, దేవత అన్నాపోర్నేశ్వరి మరియు లార్డ్ బ్రహ్మ	90.0	[90,90,90]	[0.12275083377238796, 0.9826960018606823, 0.12967713788831522]	0.4117079911737951	en	telugu
Boating on the lake is facilitated by the Rajasthan Tourism Development Corporation	ఈ సరస్సులో పడవ ప్రయాణానికి రాజస్థాన్ పర్యాటక అభివృద్ధి సంస్థ సహాయపడుతుంది.	76.6666666666667	[80,75,75]	[0.012461157816244852, -0.20244458661873171, -0.03577159085689241]	-0.075251673219793	en	telugu
You have to pay an entry fee	మీరు ప్రవేశ రుసుము చెల్లించాలి	95.0	[95,95,95]	[0.1778956717504595, 1.3777428646871537, 0.18482671413671775]	0.580155083524777	en	telugu
The centre of this circle also has a musical fountain with a huge pot collecting all its water	ఈ వృత్తం మధ్యలో కూడా ఒక సంగీత ఫౌంటెన్ ఉంది, దాని నీటిని సేకరించే ఒక పెద్ద కుండ	80.0	[80,80,80]	[0.012461157816244852, 0.19260227620773965, 0.01937798539151013]	0.0748138064718315	en	telugu
The shells displayed in the museum include spiders, scorpions, cockle, abalone, molluscs, crustacean shells and several other types of varying sizes and shapes	మ్యూజియంలో ప్రదర్శించబడుతున్న పొరలలో సాలెపురుగులు, స్కార్పియన్లు, కోక్లే, అబాలన్, మాల్లూస్క్లు, క్రస్ట్సేస్ పొరలు మరియు అనేక ఇతర రకాల వివిధ పరిమాణాలు మరియు ఆకృతులు ఉన్నాయి	85.0	[85,85,85]	[0.5348347608654848, 0.578709005358929, 0.58548153806425]	0.5663417680962212	en	telugu
Fishing is one such activity which is highly popular among tourists in Gushaini	గుషైనిలో పర్యాటకులలో మత్స్యకారులు ఎక్కువగా పాల్గొనే ఒక రకమైన కార్యకలాపాలు	90.0	[95,90,85]	[1.2981158526348928, 0.9775919378556218, 0.5789745683303067]	0.9515607862736072	en	telugu
The temple overlooks the beautiful Arabian Sea	ఆలయానికి అరేబియా సముద్రం మీద అద్భుతమైన దృశ్యం ఉంది	85.0	[85,85,85]	[0.0676059957943164, 0.587649139034211, 0.07452756163991267]	0.2432608988228133	en	telugu
The battle was fought on the grounds of Colachel in 1741, and has gone down in the history of India as being the only time that an Indian kingdom defeated the naval forces of a European country	ఈ యుద్ధం 1741లో కోలాచెల్ మైదానంలో జరిగింది. భారత్ చరిత్రలో భారతీయ రాజ్యం ఒక్కసారి మాత్రమే ఒక యూరోపియన్ దేశ నావికా దళాలను ఓడించినట్లు నమోదు చేయబడింది.	80.0	[80,80,80]	[0.012461157816244852, 0.19260227620773965, 0.01937798539151013]	0.0748138064718315	en	telugu
An ancient fort at Ratanpur is a significant tourist spot	రాతన్పూర్ లోని ఒక పురాతన కోట ఒక ముఖ్యమైన పర్యాటక ప్రదేశం	85.0	[85,85,85]	[0.0676059957943164, 0.587649139034211, 0.07452756163991267]	0.2432608988228133	en	telugu
The presiding deities of the temple are Shiva and Parvati	ఈ ఆలయానికి శివ, పార్వతి దేవతలు అధ్యక్షులుగా ఉన్నారు.	95.0	[95,95,95]	[0.1778956717504595, 1.3777428646871537, 0.18482671413671775]	0.580155083524777	en	telugu
More than a thousand of devotees visit here annually to offer their prayers	ప్రతి సంవత్సరం వేల మంది భక్తులు ఇక్కడకు వచ్చి తమ ప్రార్థనలు చేస్తారు	63.3333333333333	[70,60,60]	[-0.09782851813989826, -1.3875851750981458, -0.20122031960210005]	-0.5622113376133814	en	telugu
The temple closes after the puja is performed	పూజ పూర్తయిన తర్వాత ఆలయం మూసివేయబడుతుంది	95.0	[95,95,95]	[0.1778956717504595, 1.3777428646871537, 0.18482671413671775]	0.580155083524777	en	telugu
Dedicated to Shiva, the Hindu god of destruction, this site is located at an elevation of 2450 m above sea level	హిందూ వినాశన దేవత శివకు అంకితం చేయబడిన ఈ ప్రదేశం సముద్ర మట్టం పైన 2450 మీటర్ల ఎత్తులో ఉంది	50.0	[50,50,50]	[-0.31840787005218446, -2.1776789007510886, -0.3115194720989051]	-0.9358687476340594	en	telugu
There is a natural stream running close to the temple from which water is offered to Lord Krishna everyday	దేవాలయానికి సమీపంలో ఒక సహజ ప్రవాహం ప్రవహిస్తుంది, దీని నుండి ప్రతిరోజూ కృష్ణుడికి నీరు సమర్పించబడుతుంది.	85.0	[90,85,80]	[0.12275083377238796, 0.587649139034211, 0.01937798539151013]	0.2432593193993697	en	telugu
A part of the Eastern Ghats, the mountain peak is worth a visit for the views if not for the sights, sounds and culture on offer	తూర్పు ఘాట్ల లో భాగం అయిన ఈ పర్వత శిఖరం, వీక్షణల కోసం, సౌండ్స్, కల్చర్ కోసం సందర్శించడం విలువైనది	88.3333333333333	[90,90,85]	[0.12275083377238796, 0.9826960018606823, 0.07452756163991267]	0.3933247990909942	en	telugu
A six ft tall Shivalingam is placed within the peetham	ఆరు అడుగుల ఎత్తున ఉన్న శివలింగం ఒక పీఠం లోపల ఉంచబడుతుంది	90.0	[90,90,90]	[0.12275083377238796, 0.9826960018606823, 0.12967713788831522]	0.4117079911737951	en	telugu
The town also serves as the granary to the nearby villages and towns in Manipur	మణిపూర్లోని సమీప గ్రామాలు, పట్టణాలకు ఈ పట్టణం ధాన్యాల గృహాన్ని కూడా అందిస్తుంది.	90.0	[90,90,90]	[0.12275083377238796, 0.9826960018606823, 0.12967713788831522]	0.4117079911737951	en	telugu
Green apple orchards add a fresh charm to the place	ఆకుపచ్చ ఆపిల్ ఫలాలు ఈ స్థలానికి కొత్త ఆకర్షణను జోడిస్తాయి	76.6666666666667	[80,75,75]	[0.012461157816244852, -0.20244458661873171, -0.03577159085689241]	-0.075251673219793	en	telugu
The hills that also happen to be the highest point of Kutch provide a beautiful bird's eye-view of the Great Rann of Kutch	కుచ్ లోని ఎత్తైన ప్రదేశం అయిన కొండలు కుచ్ లోని గ్రేట్ రాన్ ను పక్షి కంటికి అందంగా చూస్తాయి	73.3333333333333	[70,75,75]	[-0.09782851813989826, -0.20244458661873171, -0.03577159085689241]	-0.1120148985385074	en	telugu
This holy centre is believed to have been constructed in the 16th Century under the dynasty of Chanda Rao More	ఈ పవిత్ర కేంద్రం 16వ శతాబ్దంలో చాండ రావో మోర్ రాజవంశం కింద నిర్మించబడిందని నమ్ముతారు	90.0	[90,90,90]	[0.12275083377238796, 0.9826960018606823, 0.12967713788831522]	0.4117079911737951	en	telugu
Sreenarayanapuram Mahavishnu Temple is a religious spot in Adoor which has great spiritual significance	శ్రీనారాయణపురం మహావిష్ణు ఆలయం అడోర్ లో ఒక మతపరమైన ప్రదేశం.	58.3333333333333	[60,50,65]	[-0.20811819409604138, -2.1776789007510886, -0.1460707433536975]	-0.8439559460669425	en	telugu
It is built over a red stone plinth that stands amidst the famous Persian Gardens called Char -Bagh	ఇది చార్ - బాగ్ అనే ప్రసిద్ధ పెర్షియన్ గార్డెన్ల మధ్య ఉన్న ఎరుపు రాతి పైకప్పు మీద నిర్మించబడింది	90.0	[90,90,90]	[0.9172133137162037, 0.9775919378556218, 0.9622998916422149]	0.9523683810713468	en	telugu
Gudavi is well connected by road to nearby towns	గుడావి సమీప పట్టణాలకు రహదారి ద్వారా బాగా అనుసంధానించబడి ఉంది	85.0	[85,85,85]	[0.0676059957943164, 0.587649139034211, 0.07452756163991267]	0.2432608988228133	en	telugu
Mukteshwara Temple depicts a grandeur and passion for art	కళకు ఉన్న గొప్పతనాన్ని, అభిరుచిని ప్రదర్శిస్తున్న ముఖేష్వరా ఆలయం	85.0	[85,85,85]	[0.0676059957943164, 0.587649139034211, 0.07452756163991267]	0.2432608988228133	en	telugu
Tharon Cave, also spelled as Thaeuluan Cave, has five exits and 34 joints	థారోన్ గుహ, తైయులూన్ గుహ అని కూడా అక్షరాలా వ్రాయబడుతుంది, ఐదు ఎగుమతులు మరియు 34 కీళ్ళు ఉన్నాయి	70.0	[70,70,70]	[-0.09782851813989826, -0.597491449445203, -0.09092116710529495]	-0.2620803782301321	en	telugu
It is a lesser known tourist spot near Belgaum	ఇది బెల్గూమ్ సమీపంలో తక్కువ ప్రసిద్ధ పర్యాటక ప్రదేశం	86.6666666666667	[90,85,85]	[0.9174061205689792, 0.578709005358929, 0.58548153806425]	0.6938655546640528	en	telugu
Many devotees visit the place on Tuesday and Friday which are considered to be special days of the temple	మంగళవారం, శుక్రవారం ఆలయానికి అనేక మంది భక్తులు వస్తారు.	83.3333333333333	[85,80,85]	[0.5348347608654848, 0.17849530870683447, 0.58548153806425]	0.4329372025455231	en	telugu
Honnamana Kere is surrounded by two hills Gavi Betta & Mori Betta and by beautiful mountains, cliffs and coffee plantations	హన్మనా కేరే రెండు కొండల ద్వారా చుట్టుముట్టబడింది గవి బెట్టా & మోరి బెట్టా మరియు అందమైన పర్వతాలు, శిఖరాలు మరియు కాఫీ ప్లాంట్లు	86.6666666666667	[90,85,85]	[0.12275083377238796, 0.587649139034211, 0.07452756163991267]	0.2616425114821705	en	telugu
This temple was originally built in the 19th century by Maharani Guleria of Jaipur and is one of the four temples (that collectively form the Char Dham)	ఈ ఆలయాన్ని మొదట 19వ శతాబ్దంలో జైపూర్లోని మహారాణి గులేరియా నిర్మించారు మరియు ఇది నాలుగు దేవాలయాలలో ఒకటి (ఇది చార్ ధామ్ను కలిపి ఏర్పరుస్తుంది)	88.3333333333333	[90,90,85]	[0.12275083377238796, 0.9826960018606823, 0.07452756163991267]	0.3933247990909942	en	telugu
Another belief goes that the palace was also known as Turkish Sultana’s House because it served as the residence to his wife, Mariam-uz-Zamani	మరో నమ్మకం ప్రకారం, ఈ ప్యాలెస్ను టర్కిష్ సుల్తాన్ హౌస్ అని కూడా పిలుస్తారు, ఎందుకంటే ఇది అతని భార్య మరియమ్-ఉజ్-జమనీ నివాసంగా పనిచేసింది	86.6666666666667	[90,85,85]	[0.12275083377238796, 0.587649139034211, 0.07452756163991267]	0.2616425114821705	en	telugu
The period between mid-April and mid-June is ideal for this water sport	ఈ జల క్రీడ కోసం ఏప్రిల్ మధ్య నుండి జూన్ మధ్య కాలం అనువైనది	86.6666666666667	[85,85,90]	[0.0676059957943164, 0.587649139034211, 0.12967713788831522]	0.2616440909056142	en	telugu
The temple is frequented by worshippers throughout the year	ఆలయానికి ఏడాది పొడవునా ఆరాధకులు తరచూ వస్తారు	78.3333333333333	[75,80,80]	[-0.0426836801618267, 0.19260227620773965, 0.01937798539151013]	0.0564321938124743	en	telugu
